id,title,cast_name,director,original_language,spoken_languages,release_date,runtime,status,genres,keywords,production_companies,production_countries,profit,budget,revenue,popularity,vote_average,vote_count
26039,Point Blank,"['Lee Marvin', 'Angie Dickinson', 'Keenan Wynn', ""Carroll O'Connor"", 'Lloyd Bochner', 'Michael Strong', 'John Vernon', 'Sharon Acker', 'James Sikking', 'Sandra Warner', 'Roberta Haynes', 'Kathleen Freeman', 'Victor Creatore', 'Lawrence Hauben', 'Susan Holloway', 'Sid Haig', 'Michael Bell', 'Priscilla Boyd', 'John McMurtry', 'Ron Walters', 'George Strattan', 'Nicole Rogell', 'Rico Cattani', 'Roland La Starza', 'Roseann Williams']",['John Boorman'],en,['English'],1967-08-30,92.0,Released,"['Action', 'Crime', 'Drama', 'Thriller']","['alcatraz', 'revenge', 'organized crime']","['Metro-Goldwyn-Mayer (MGM)', 'Winkler Films']",['United States of America'],700000,2500000,3200000,5.164423,7.1,95
79587,Four Single Fathers,"['Alessandro Gassman', 'Francesco Quinn', 'Joe Urla', 'Lenny Venito', 'Jennifer Esposito', 'J. Jewels']",['Paolo Monico'],en,"['Italiano', 'English']",2009-01-15,100.0,Released,"['Drama', 'Comedy']",[],['Indiana Production Company'],"['United States of America', 'Italy']",-3,3,0,0.008263,0.0,0
260947,Something Wicked,"['Shantel VanSanten', 'John Robinson', 'James Patrick Stuart', 'Brittany Murphy', 'Robert Blanche', 'Betty Moyer', 'Broderick Boyd', 'John Breen', 'Jerry L. Buxbaum', 'Joe Feeney', 'Jeff Hunter', 'Megan Lee Joy', 'Patricia Malley Thacher', 'Gilberto Martin del Campo', 'Julian Morris']",['Darin Scott'],en,['English'],2014-04-04,95.0,Released,"['Mystery', 'Thriller']","['obsession', 'oregon', 'independent film']",['Merchant Films'],['United States of America'],-3000000,3000000,0,1.968679,4.6,16
342502,AWOL-72,"['Luke Goss', 'RZA', 'Bokeem Woodbine', 'Louis Mandylor', 'Brooke Newton', 'Marco Khan', 'Tomoko Karina', 'Heather Roop', 'Mary Christina Brown', 'Jillisa Lynn']",['Christian Sesma'],en,['English'],2015-08-07,79.0,Released,['Thriller'],"['russian', 'getaway', 'lapd', 'awol', 'special ops']",['Triumphant Entertainment'],['United States of America'],-3000000,3000000,0,1.141463,2.8,10
43213,Chicago Overcoat,"['Frank Vincent', 'Kathrine Narducci', 'Mike Starr', 'Stacy Keach', 'Armand Assante', 'Danny Goldring']",['Brian Caunter'],en,['English'],2009-10-10,95.0,Released,"['Action', 'Crime', 'Thriller']",[],"['Chicago Overcoat Productions', 'Beverly Ridge Pictures']",['United States of America'],-3200000,3200000,0,1.034844,6.1,5
666,Central Station,"['Fernanda Montenegro', 'Marília Pêra', 'Vinícius de Oliveira', 'Othon Bastos', 'Otávio Augusto', 'Matheus Nachtergaele', 'Caio Junqueira', 'Stela Freitas', 'Maria Menezes', 'Actor Sergio Kato', 'Soia Lira', 'Rita Assemany', 'Harildo Deda', 'Gildásio Leite', 'Nanego Lira', 'José Pereira da Silva', 'Everaldo Pontes', 'Inaldo Santana', 'Gideon Rosa']",['Walter Salles'],pt,['Português'],1998-01-16,113.0,Released,['Drama'],"['brazilian', 'brazil', 'rio de janeiro', 'letter', 'wilderness', 'teacher', 'alcoholic', 'railroad', 'missing father', 'long lost relative', 'realism']","['MACT Productions', 'Videofilms', 'Riofilm']",['Brazil'],2696708,2900000,5596708,5.928937,7.6,126
248,Pocketful of Miracles,"['Glenn Ford', 'Bette Davis', 'Hope Lange', ""Arthur O'Connell"", 'Peter Falk', 'Thomas Mitchell', 'Edward Everett Horton', 'Mickey Shaughnessy', 'David Brian', 'Sheldon Leonard', 'Ann-Margret', 'Barton MacLane', 'John Litel', 'Jerome Cowan', 'Jay Novello', 'Frank Ferguson', 'Willis Bouchey', 'Fritz Feld', 'Ellen Corby', 'Gavin Gordon', 'Benny Rubin', 'Jack Elam', 'Mike Mazurki', 'Hayden Rorke', 'Doodles Weaver', 'Betty Bronson', 'Paul E. Burns', 'Marc Cavell', 'Bess Flowers', 'Byron Foulger', 'Kermit Maynard', ""'Snub' Pollard"", 'Amanda Randolph', 'George E. Stone', 'Dick Wessel', 'Grace Lee Whitney', 'Peter Mann', 'Tom Fadden', 'Bert Stevens', 'Harry Wilson']",['Frank Capra'],en,"['English', 'Español']",1961-12-18,136.0,Released,"['Comedy', 'Drama']","['dude', 'prohibition', 'deception', 'new york city', 'apple', 'luck', 'dowager', 'high society', '1930s']",['Franton Production'],['United States of America'],2100000,2900000,5000000,3.370225,7.3,25
351043,Amnesiac,"['Kate Bosworth', 'Wes Bentley', 'Shashawnee Hall', 'Richard Riehle', 'Patrick Bauchau', 'Olivia Rose Keegan']",['Michael Polish'],en,['English'],2015-08-14,90.0,Released,"['Thriller', 'Mystery', 'Drama', 'Horror']",[],['Infra-Red Pictures'],['United States of America'],-3000000,3000000,0,3.077885,4.1,52
43942,Freakonomics,"['Zoe Sloane', 'Jade Viggiano', 'Amancaya Aguilar', 'Kahiry Bess', 'Alisha Naragsheth', 'Alyssa Wheeldon', 'Samuel Soifer', 'Kellie Geradi', 'Greg Crowe', 'Andrew Greiche', 'Adesuwa Addy Iyare', 'James Leibow', 'Jalani McNair', 'Mike MacAllister', 'Carl Alleyne', 'Kelli Chaves', 'Peter Zerneck', 'Hassan Brown', 'James Ransone']","['Heidi Ewing', 'Rachel Grady', 'Morgan Spurlock', 'Seth Gordon', 'Alex Gibney', 'Eugene Jarecki']",en,['English'],2010-10-01,93.0,Released,['Documentary'],"['female nudity', 'corruption', 'cheating', 'experiment', 'limousine', 'high school', 'independent film', 'student', 'economics', 'real estate', 'woman director']","['Chad Troutwine Films', 'Green Film Company', 'Human Worldwide', 'Loki Films']",['United States of America'],-2896265,3000000,103735,1.781462,6.6,36
66942,Griff the Invisible,"['Ryan Kwanten', 'Maeve Dermody', 'Marshall Napier', 'Heather Mitchell', 'Patrick Brammall', 'Kelly Paterniti']",['Leon Ford'],en,"['English', 'Português']",2011-08-19,93.0,Released,"['Romance', 'Comedy', 'Drama']","['love', 'superhero', 'independent film', 'comedy']",['Screen Australia'],['Australia'],-2902660,2902660,0,1.35088,6.1,34
10476,Hustle & Flow,"['Terrence Howard', 'Anthony Anderson', 'Taryn Manning', 'Taraji P. Henson', 'Elise Neal', 'DJ Qualls', 'Ludacris', 'Paula Jai Parker', 'Isaac Hayes', 'Jordan Houston', 'William Engram', 'Bobby Sandimanie', 'Haystak', 'Claude Phillips', 'Josey Scott']",['Craig Brewer'],en,['English'],2005-07-22,116.0,Released,['Drama'],"['rap music', 'hip-hop', 'baby', 'midlife crisis', 'drug dealer', 'career', 'musical', 'rapper', 'independent film']",['MTV Films'],['United States of America'],15563727,8000000,23563727,6.39503,6.9,99
239,Some Like It Hot,"['Marilyn Monroe', 'Tony Curtis', 'Jack Lemmon', 'George Raft', 'Pat O’Brien', 'Joe E. Brown', 'Nehemiah Persoff', 'Joan Shawlee', 'Billy Gray', 'George E. Stone', 'Dave Barry', 'Mike Mazurki', 'Harry Wilson', 'Beverly Wills', 'Barbara Drew', 'Edward G. Robinson Jr.', 'Brandon Beach', 'Marian Collier', 'Pat Comiskey', 'James Dime', 'Duke Fishman', 'Paul Frees', 'Jack Gordon', 'Joe Gray', ""Harold 'Tommy' Hart"", 'William Hoehne Jr.', 'John Indrisano', 'Tom Kennedy', 'Jack Mather', 'Laurie Mitchell', 'Joe Palma', 'Scott Seaton', 'Fred Sherman', 'Carl Sklover', 'Bert Stevens', 'Arthur Tovey', 'Ralph Volkie', 'Tito Vuolo', 'Sandra Warner', 'Billy Wayne', 'Grace Lee Whitney', 'Edwin Rochelle', 'Frank McLure', 'Steve Carruthers']",['Billy Wilder'],en,['English'],1959-03-18,122.0,Released,"['Comedy', 'Romance']","['chicago', 'witness', 'musician', 'mafia', 'cross dressing', 'band', 'spats', 'all girl band', ""st. valentine's day massacre"", 'sugar', ""valentine's day"", 'dressing']","['The Mirisch Corporation', 'Ashton Productions']",['United States of America'],22116152,2883848,25000000,39.30982,8.0,808
10281,Friday the 13th Part VII: The New Blood,"['Kane Hodder', 'Lar Park Lincoln', 'Susan Jennifer Sullivan', 'Kevin Spirtas', 'Terry Kiser', 'Elizabeth Kaitan', 'Susan Blu', 'John Otrin', 'Heidi Kozak', 'William Butler', 'Staci Greason', 'Diana Barrows', 'Debora Kessler', 'Diane Almeida', 'Craig Thomas']",['John Carl Buechler'],en,['English'],1988-05-13,88.0,Released,"['Horror', 'Thriller']","['lake', 'mask', 'telekinesis', 'psychopath', 'slasher', 'teenager', 'psychiatrist', 'jason vorhees']",['Paramount Pictures'],['United States of America'],16370001,2800000,19170001,9.070842,5.3,192
630,The Wizard of Oz,"['Judy Garland', 'Frank Morgan', 'Ray Bolger', 'Bert Lahr', 'Jack Haley', 'Billie Burke', 'Margaret Hamilton', 'Charley Grapewin', 'Clara Blandick', 'The Singer Midgets', 'Pat Walshe', 'Terry']",['Victor Fleming'],en,['English'],1939-08-15,102.0,Released,"['Adventure', 'Family', 'Fantasy']","['witch', 'adolescence', 'based on novel', 'secret identity', 'clock', 'dream', 'lion', 'tornado', 'scarecrow', 'musical', 'crow', 'music', 'kansas', 'classic', 'imaginary land', 'cowardliness', 'sepia color']","[""Loew's Incorporated""]",['United States of America'],30977967,2777000,33754967,67.417542,7.4,1642
3034,Young Frankenstein,"['Gene Wilder', 'Peter Boyle', 'Marty Feldman', 'Madeline Kahn', 'Cloris Leachman', 'Teri Garr', 'Gene Hackman', 'Kenneth Mars', 'Richard Haydn', 'Oscar Beregi Jr.', 'Arthur Malet', 'Monte Landis', 'Berry Kroeger', 'Ian Abercrombie', 'Mel Brooks', 'Lou Cutell', 'Michael Fox', 'Leoda Richards', 'Clement von Franckenstein', 'Liam Dunn', 'Danny Goldman', 'Anne Beesley', 'Rusty Blitz', 'John Madison', 'John Dennis', 'Jeff Maxwell', 'Lars Hensen', 'Lidia Kristen', 'Johnny Marlin', ""Pat O'Hara"", 'Norbert Schiller', 'Rolfe Sedan', 'Maida Severn', 'Arthur Tovey']",['Mel Brooks'],en,"['English', 'Deutsch']",1974-12-15,106.0,Released,"['Comedy', 'Science Fiction']","['experiment', 'castle', 'assistant', 'bride', 'frankenstein', 'laboratory', 'mad scientist', 'mobster', 'spoof', 'horror spoof', 'scientist', ""frankenstein's monster""]","['Twentieth Century Fox Film Corporation', 'Crossbow Productions', 'Gruskoff/Venture Films', 'Jouer Limited']",['United States of America'],83473333,2800000,86273333,36.444894,7.7,854
13025,Diary of the Dead,"['Michelle Morgan', 'Joshua Close', 'Shawn Roberts', 'Amy Lalonde', 'Joe Dinicol', 'Scott Wentworth', 'Philip Riccio', 'Chris Violette', 'Tatiana Maslany', 'Todd Schroeder']",['George A. Romero'],en,['English'],2007-09-08,95.0,Released,"['Horror', 'Action', 'Science Fiction']","['zombie', 'found footage']",['Artfire Films'],['United States of America'],3364858,2000000,5364858,15.351412,5.4,190
17264,The Black Stallion,"['Kelly Reno', 'Mickey Rooney', 'Teri Garr', 'Clarence Muse', 'Hoyt Axton', 'Michael Higgins', 'Ed McNamara', 'Doghmi Larbi', 'Cass-Olé']",['Carroll Ballard'],en,"['العربية', 'English', 'Italiano']",1979-10-17,118.0,Released,"['Adventure', 'Family']","['poker', 'horse', 'barn', 'training', 'sport', 'rescue', 'survival', 'deserted island', 'stallion']",['United Artists'],['United States of America'],35099643,2700000,37799643,11.35972,7.0,59
15875,Donovan's Reef,"['John Wayne', 'Elizabeth Allen', 'Lee Marvin', 'Cesar Romero', 'Mike Mazurki', 'Jack Warden', 'Jacqueline Malouf', 'Cherylene Lee', 'Jeffrey Byron', 'Dorothy Lamour', 'Marcel Dalio', 'Dick Foran', 'Edgar Buchanan', 'Jon Fong', 'Dan Ford', 'Mae Marsh', 'Ron Nyman', 'John Qualen', 'Aissa Wayne', 'Patrick Wayne']",['John Ford'],en,"['English', 'Français']",1963-06-12,109.0,Released,"['Adventure', 'Comedy', 'Romance']","['birthday', 'half-brother', 'priest', 'mission clinic', 'polynesia', 'bar brawl', 'christmas', 'piano', 'half sister', 'navy veterans', 'tiki culture']",['Paramount Pictures'],['United States of America'],3914000,2686000,6600000,1.897263,6.0,30
43306,A Guy Named Joe,"['Spencer Tracy', 'Irene Dunne', 'Van Johnson', 'Ward Bond', 'James Gleason', 'Lionel Barrymore', 'Barry Nelson', 'Esther Williams', ""Henry O'Neill"", 'Don DeFore', 'Charles Smith', 'Addison Richards', 'Irving Bacon', 'Eve Whitney']",['Victor Fleming'],en,['English'],1944-03-01,120.0,Released,"['Drama', 'Romance', 'War']","['pilot', 'airplane', 'ghost']",['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],2736000,2627000,5363000,0.531444,6.0,8
11072,Blazing Saddles,"['Cleavon Little', 'Gene Wilder', 'Harvey Korman', 'Slim Pickens', 'Madeline Kahn', 'Mel Brooks', 'Dom DeLuise', 'Liam Dunn', 'George Furth', 'Burton Gilliam', 'John Hillerman', 'Alex Karras', 'David Huddleston', 'Carol Arthur', 'Richard Collier', 'Charles McGregor', 'Don Megowan', 'Count Basie', 'Karl Lukas', 'Robyn Hilton', 'Jack Starrett', 'Rodney Allen Rippy', 'Robert Ridgely', 'Anne Bancroft', 'Ralph Manza']",['Mel Brooks'],en,"['English', 'Deutsch', '']",1974-02-07,93.0,Released,"['Western', 'Comedy']","['gun', 'saloon', 'governor', 'marching band', 'comedy', 'western', 'spoof', 'interrupted hanging', 'railroad', 'cowboy', 'western town', 'western spoof', 'ceremony', 'frontier town', 'looking at the camera', 'saloon girl', 'movie reality crossover', 'nietzsche', 'coot', 'self-referential', 'female singer', 'anarchic comedy']","['Crossbow Productions', 'Warner Bros.']",['United States of America'],116900000,2600000,119500000,22.793929,7.2,609
9730,Friday the 13th: The Final Chapter,"['Kimberly Beck', 'Erich Anderson', 'Corey Feldman', 'Barbara Howard', 'Crispin Glover', 'Judie Aronson', 'Peter Barton', 'Clyde Hayes', 'Lawrence Monoson', 'Joan Freeman', 'Camilla More', 'Carey More', 'Ted White']",['Joseph Zito'],en,"['English', 'Español']",1984-04-13,91.0,Released,"['Horror', 'Thriller']","['lake', 'resurrection', 'morgue', 'serial killer', 'jason vorhees', 'hitchhike']","['Paramount Pictures', 'Friday Four, Inc.']",['United States of America'],30380880,2600000,32980880,14.013414,5.9,237
209274,Ida,"['Agata Trzebuchowska', 'Agata Kulesza', 'Joanna Kulig', 'Dawid Ogrodnik', 'Adam Szyszkowski', 'Jerzy Trela', 'Artur Janusiak', 'Dorota Kuduk', 'Halina Skoczyńska', 'Natalia Lagiewczyk']",['Paweł Pawlikowski'],pl,['Polski'],2013-10-25,80.0,Released,['Drama'],"['nun', 'mine', 'jew', 'jewish', 'poland']","['Danish Film Institute', 'Portobello Pictures', 'Eurimages', 'Canal+ Polska', 'Opus Film', 'Polski Instytut Sztuki Filmowej', 'Phoenix Film Investments', 'City of Lodz', 'Phoenix Film Poland']","['Denmark', 'France', 'Poland', 'United Kingdom']",8540720,2159280,10700000,13.265432,7.1,260
291,Riding Giants,"['Jeff Clark', 'Darrick Doerner', 'Laird Hamilton', 'Dave Kalama', 'David H. Kalama Jr.', 'Brian L. Keaulana', 'Buzzy Kerbox', 'Titus Kinimaka', 'Gerry Lopez', 'Mickey Munoz', 'Greg Noll', 'Evan Slater', 'Kelly Slater', 'Darryl Virostko']",['Stacy Peralta'],en,['English'],2004-07-09,105.0,Released,['Documentary'],"['ocean', 'california', 'sea', 'beach', 'surfer', 'hawaii', 'wave', 'sun', 'surfboard', 'lifestyle', 'extremsport']",[],"['France', 'United States of America']",566000,2600000,3166000,0.895946,7.6,23
14139,Timecrimes,"['Karra Elejalde', 'Candela Fernández', 'Bárbara Goenaga', 'Nacho Vigalondo', 'Juan Inciarte', 'Libby Brien', 'Nicole Dionne', 'Philip Hersh']",['Nacho Vigalondo'],es,['Español'],2007-09-20,92.0,Released,"['Science Fiction', 'Thriller']","['scissors', 'radio', 'nudity', 'time', 'woods', 'surrealism', 'travel', 'independent film', 'scientist', 'machine', 'nonlinear timeline', 'binoculars', 'injury', 'voyeur', 'loop']","['Arsénico Producciones', 'Zip Films', 'Fine Productions', 'Karbo Vantas Entertainment']",['Spain'],-2046802,2600000,553198,19.02965,7.0,308
8875,Timber Falls,"['Josh Randall', 'Nick Searcy', 'Beth Broderick', 'Sascha Rosemann', 'T.W. Leshner', 'Ryan Wiik', 'Branden R. Morgan', 'Carl Bressler', 'Ryan McGee', 'Suzanna Urszuly', 'Debbie Jaffe', 'Brianna Brown']",['Tony Giglio'],en,['English'],2007-12-07,97.0,Released,"['Horror', 'Thriller']","['fanatic', 'forest', 'west virginia', 'suspense']","['Ascendant Pictures', 'A-Mark Entertainment', 'Film Tiger', 'Rifkin-Eberts']",['United States of America'],-2600000,2600000,0,3.687574,5.2,38
872,Singin' in the Rain,"['Gene Kelly', ""Donald O'Connor"", 'Debbie Reynolds', 'Jean Hagen', 'Millard Mitchell', 'Cyd Charisse', 'Douglas Fowley', 'Rita Moreno', 'Mae Clarke', 'Bess Flowers', 'Robert Foulk', 'Kathleen Freeman', 'Joi Lansing', 'Sylvia Lewis', ""'Snub' Pollard"", 'William Schallert', 'Elaine Stewart', 'Brick Sullivan', 'John George']","['Stanley Donen', 'Gene Kelly']",en,['English'],1952-04-10,103.0,Released,"['Comedy', 'Music', 'Romance']","['fan', 'morning', 'musical', 'talkie', 'partner', 'movie in movie', 'broadway', 'audience', 'chorus girl', 'diction coach', 'pearl necklace', 'flapper']",['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],4659200,2540800,7200000,36.556954,7.8,727
139038,A Haunted House,"['Marlon Wayans', 'Essence Atkins', 'Nick Swardson', 'Cedric the Entertainer', 'David Koechner', 'Dave Sheridan', 'Liana Mendoza', 'Jamie Noel', 'Marlene Forte', 'Affion Crockett', 'Robin Thede', 'Bobbie Lee', 'Damien Bray', 'Joel Kelley Dauten', 'Jordenn Thompson', 'Andrew Daly']",['Michael Tiddes'],en,['English'],2013-01-11,86.0,Released,"['Comedy', 'Horror']","['horror spoof', 'found footage', 'duringcreditsstinger']","['Endgame Entertainment', 'Wayans Bros. Entertainment', 'IM Global', 'Open Road Films']",['United States of America'],57641683,2500000,60141683,18.661541,5.4,516
126509,2016: Obama's America,[],"['John Sullivan', ""Dinesh D'Souza""]",en,['English'],2012-07-13,87.0,Released,['Documentary'],[],[],['United States of America'],30900000,2500000,33400000,0.973582,4.6,19
10676,Halloween III: Season of the Witch,"['Tom Atkins', 'Stacey Nelkin', ""Dan O'Herlihy"", 'Michael Currie', 'Ralph Strait', 'Jadeen Barbor', 'Brad Schacter', 'Garn Stephens', 'Nancy Kyes', 'Jonathan Terry', 'Al Berry', 'Wendy Wessberg', 'Essex Smith', 'Maidie Norman', 'John MacBride', 'Jamie Lee Curtis', 'Dick Warlock', 'Joshua John Miller', 'Michelle Walker', 'Paddi Edwards', 'Tommy Lee Wallace', 'Norman Merrill', 'Loyd Catlett']",['Tommy Lee Wallace'],en,['English'],1982-10-22,98.0,Released,"['Horror', 'Mystery', 'Science Fiction']","['commercial', 'factory', 'gas station', 'curfew', 'mask', 'halloween', 'hospital', 'doctor', 'death', 'surveillance camera', 'stonehenge']",['Universal Pictures'],['United States of America'],11900000,2500000,14400000,12.030456,5.0,229
1687,Escape from the Planet of the Apes,"['Roddy McDowall', 'Kim Hunter', 'Bradford Dillman', 'Natalie Trundy', 'Eric Braeden', 'William Windom', 'Sal Mineo', 'Albert Salmi', 'Jason Evers', 'John Randolph', 'M. Emmet Walsh', 'Ricardo Montalban', 'Arthur Tovey']",['Don Taylor'],en,['English'],1971-05-20,98.0,Released,"['Action', 'Science Fiction']","['spacecraft', 'pacifism', 'human being', 'cage', 'dystopia', 'politician', 'chimpanzee', 'tease', 'caving']","['Twentieth Century Fox Film Corporation', 'APJAC Productions']",['United States of America'],9848905,2500000,12348905,18.30961,6.3,264
24748,Hud,"['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde', 'Whit Bissell', 'Crahan Denton', 'John Ashley', 'Val Avery', 'George O. Petrie', 'Curt Conway', 'Sheldon Allman', 'Pitt Herbert', 'Carl Low', 'Robert Hinkle', 'Don Kennedy', 'Sharyn Hillyer', 'Yvette Vickers']",['Martin Ritt'],en,['English'],1963-05-29,112.0,Released,"['Action', 'Drama', 'Western']","['alcoholism', 'ranchers', 'rancher', 'rebellious youth']",['Paramount Pictures'],['United States of America'],7500000,2500000,10000000,6.82919,7.5,66
468,My Own Private Idaho,"['River Phoenix', 'Keanu Reeves', 'James Russo', 'William Richert', 'Rodney Harvey', 'Chiara Caselli', 'Grace Zabriskie', 'Tom Troupe', 'Michael Parker', 'Jessie Thomas', 'Flea', 'Udo Kier', 'Sally Curtice']",['Gus Van Sant'],en,['English'],1991-10-17,104.0,Released,"['Drama', 'Romance']","['individual', 'gay', 'father son relationship', 'rome', 'robbery', 'treasure', 'portland', 'cocaine', 'generations confilct', 'idaho', 'hustler', 'german', 'seattle', 'narkolepsy', 'pink bathrobe', 'prostitution', 'gay sex', 'incest', 'lgbt', 'road movie']",['Fine Line Features'],['United States of America'],-2500000,2500000,0,10.363642,7.1,212
401,Garden State,"['Zach Braff', 'Natalie Portman', 'Ian Holm', 'Peter Sarsgaard', 'Jean Smart', 'Armando Riesco', 'Jackie Hoffman', 'Method Man', 'Alex Burns', 'Ron Leibman', 'Jim Parsons', 'Michael Weston', 'Ann Dowd', 'Ato Essandoh', ""Denis O'Hare"", 'Trisha LaFache', 'Geoffrey Arend', 'George C. Wolfe', 'Austin Lysy', 'Gary Gilbert', 'Jill Flint', 'Christopher Carley', 'Amy Ferguson', 'Wynter Kullman', 'Debbon Ayer', 'Yvette Mercedes', 'Jayne Houdyshell', 'Soara-Joye Ross', 'Joe Bacino', 'Seth Michael May', 'Kenneth Graymez', 'Ryan B. Moschetti', 'Tracey Antosiweicz', 'Ice', 'Magoo', 'Janine Strafaci', 'Kurt Siegelin']",['Zach Braff'],en,['English'],2004-07-28,102.0,Released,"['Comedy', 'Drama', 'Romance']","['new jersey', 'paraplegic', 'loss of mother', 'expensive restaurant', 'pop culture', 'ecstasy', 'strangeness', 'epilepsy', 'lethargy', 'answering machine', 'difficult childhood', 'unsociability', 'single', 'marijuana', 'los angeles', 'psychiatrist', 'grave digger']","['Fox Searchlight Pictures', 'Double Feature Films', 'Jersey Films', 'Camelot Pictures', ""Large's Ark Productions""]",['United States of America'],24281723,2500000,26781723,30.583959,7.1,618
76,Before Sunrise,"['Ethan Hawke', 'Julie Delpy', 'Andrea Eckert', 'Hanno Pöschl', 'Karl Bruckschwaiger', 'Tex Rubinowitz', 'Erni Mangold', 'Dominik Castell', 'Haymon Maria Buttinger', 'Harold Waiglein', 'Bilge Jeschim', 'Kurti', 'Hans Weingartner', 'Liese Lyon', 'Peter Ily Huemer', 'Otto Reiter', 'Hubert Fabian Kulterer', 'Branko Andric', 'Constanze Schweiger', 'John Sloss', 'Alexandra Seibel', 'Georg Schöllhammer', 'Christian Ankowitsch', 'Wilbirg Reiter', 'Barbara Klebel', 'Wolfgang Staribacher', 'Wolfgang Glüxam']",['Richard Linklater'],en,"['English', 'Deutsch', 'Français']",1995-01-27,105.0,Released,"['Drama', 'Romance']","['dialogue', 'sunrise', 'talking', 'soulmates', 'walking', 'austria', 'traveller', 'danube', 'bittersweet', 'romantic', 'vienna']",['Detour Film Production'],"['Austria', 'Switzerland', 'United States of America']",3035405,2500000,5535405,23.672571,7.7,959
84329,Robot & Frank,"['Frank Langella', 'Liv Tyler', 'James Marsden', 'Susan Sarandon', 'Peter Sarsgaard', 'Jeremy Strong', 'Jeremy Sisto', 'Bonnie Bentley', 'Dario Barosso', 'Rachael Ma', 'Joshua Ormond', 'Katherine Waterston', 'Jesse Newman', 'Ana Gasteyer', 'Dana Morgan']",['Jake Schreier'],en,['English'],2012-08-16,85.0,Released,"['Science Fiction', 'Comedy', 'Drama', 'Crime']","['friendship', 'robot', 'senior citizen', 'cat thief']","['Samuel Goldwyn Films', 'Stage 6 Films', 'Park Pictures', 'TBB', 'Dog Run Pictures', 'White Hat']",['United States of America'],825038,2500000,3325038,23.419061,6.8,450
157386,The Spectacular Now,"['Miles Teller', 'Shailene Woodley', 'Brie Larson', 'Dayo Okeniyi', 'Masam Holden', 'Kyle Chandler', 'Jennifer Jason Leigh', 'Mary Elizabeth Winstead', 'Andre Royo', 'Bob Odenkirk', 'Kaitlyn Dever', 'Nicci Faires', 'Ava London', 'Whitney Goin', 'Levi Miller', 'E. Roger Mitchell', 'Gary Weeks', 'Logan Mack', 'Valerie Payton', 'Christopher Nathan Miller', 'Troy Willis', 'Whitney Christopher King', 'Wayne Dean', 'Doug Haley', 'Keith Silverstein', 'Dina Sherman', 'Karen Strassman', 'Mike Hickman', ""Alex D'Lerma""]",['James Ponsoldt'],en,['English'],2013-08-02,95.0,Released,"['Comedy', 'Drama', 'Romance']","['alcoholism', 'coming of age', 'teenager', 'high school student', 'based on young adult novel']","['21 Laps Entertainment', 'Andrew Lauren Productions (ALP)', 'Global Produce', 'A24']",['United States of America'],4354611,2500000,6854611,25.722747,6.8,1048
46849,Eye of the Dolphin,"['Carly Schroeder', 'Adrian Dunbar', 'George Harris', 'Katharine Ross', 'Christine Adams', 'Jane Lynch', 'Andrea Bowen', 'Rudy Levarity', 'Joey Jameka', 'Vivica Watkins', 'Greg Lee', 'Alexa Sheehan', 'Robert Keskemety', 'Jahmaal McIntyre', 'Christopher Herrod', 'Marshall Thompson']",['Michael D. Sellers'],en,['English'],2007-08-24,100.0,Released,['Drama'],"['dolphin', 'island', 'research', 'tourist', 'town']","['Gold/Miller Productions', '120dB Films', 'Paradise Productions', 'Quantum Entertainment', 'MovieBank', 'Galaxy Productions']",['United States of America'],-2428096,2500000,71904,0.301884,7.1,7
17334,The Other End of the Line,"['Jesse Metcalfe', 'Austin Basis', 'Larry Miller', 'Michael Chen', 'Nouva Monika Wahlgren', 'Sara Foster', 'Harry Key', 'Shriya Saran', 'Tara Sharma', 'Sushmita Mukherjee', 'Jai Thade', 'Kiran Juneja', 'Suhita Thatte', 'Anupam Kher', 'Avantika Akerkar', 'Neel Tolani']",['James Dodson'],en,"['English', 'हिन्दी']",2008-10-29,106.0,Released,"['Comedy', 'Romance']","['indian lead', 'call center', 'romantic comedy']","['Adlabs Films Ltd.', 'Metro-Goldwyn-Mayer Pictures', 'Hyde Park Entertainment', 'Brass Hat Films']","['India', 'United Kingdom', 'United States of America']",-14000000,14000000,0,3.393648,6.1,50
20764,Sleep Dealer,"['Leonor Varela', 'Jacob Vargas', 'Luis Fernando Peña']",['Alex Rivera'],en,"['English', 'Español']",2008-12-10,90.0,Released,"['Drama', 'Science Fiction', 'Thriller']","['virtual reality', 'dystopia', 'moral conflict', 'computer', 'loneliness', 'water shortage', 'teacher']",['Likely Story'],"['Mexico', 'United States of America']",-2392441,2500000,107559,4.624691,6.0,40
